Review Text,Label
"Pros: material is amazing, super soft and quality thickness (but not like uber this, just enough, it will last). also seems like it won't wrinkle much which would make it a great dress to throw in a bag for a trip. fits well in the shoulders, chest and the length is good.

cons: the ""waist"" line is really tight and really really high. i'm 5'8"", 150lbs and my usual medium is pretty tight. of course it hits me on the rib cage too, which is so weird. it's way higher than it should be.

i'll pro",Neutral
I am loving these. they are quite long but are prefect to wear with pj shorts or leggings. very soft and cozy.,Positive
"I know this product description says oversized but that's an understatement. i ordered a small and tried it on and i looked like a little kid in their father's jacket. i don't even think an xs would have worked. i'm 5'6"" and about 135 pounds for reference. i will say that the embroidery on the back is very cool and this jacket is overall a cool concept but it's just way too big.",Negative
"I saw the shirt at my local retailer store and loved the color and print; however, the shirt had way too much fabric!  i was swimming in it.  it was not flattering whatsoever.  plus, it's overpriced for a shirt.  i'm sadly returning it.",Neutral
Looking forward to wearing this on a beach holiday !,Positive
Love this soft sweatshirt. the peplum makes it a little different and the quality is great. go to piece for spring. loose fitting but true to size in shoulders.,Positive
"Very disappointed that i ordered this dress and a large was too big. returned and asked for an exchange to a size medium, it was apparently not available in the medium, i was charged a 5.95 fee for return shopping. so i immediately went to website, medium available and i had to pay another 12.95 for shipping. seems a bit unreasonable, but really liked the dress.",Negative
"This dress is a new favorite! the cut is great for most figures and the fabric has a nice drape around the curves of the body so it sort of has a slimming effect - which i love! i'm petite and curvy and so the hem lands closer to top of my knees than it does on the model in the image. the color in person is slightly more purple and less brown/maroon, but it still works for a fall/winter wardrobe. if you are uneasy about the colors, i recommend looking at it in store before purchasing. i love thi",Positive
"These days i am more like a 6 after gaining some weight. when i was in my local retailer the other day i happened upon this dress only in a small/petite. i tried it on and it actually fit me very well. i am 5 foot 6 so i thought the petite might be too short or wouldn't work, but surprisingly it fit my body type. i think i'll like wearing it best with a pair of wedges or heels. like most other reviews i'm inclined to agree that the regular size has too much fabric going on and probably is s",Positive
"I seriously love this skirt! i bought it for my college graduation and i was complimented by everyone that saw it. not only that, but it is beyond versatile, you can dress it up, make it casual, or make it professional. it is extremely ideal especially for the price. it also is the most comfortable skirt i've ever worn, so that's a plus.",Positive
"These jeans have definitely made me an ag convert. the fit is perfection and at 5'3"", it is so to buy jeans and simply wear them (without the typical extra 4-6"" of length).",Positive
"I bought these on sale and love, love them! they are comfortable and super cute with the print detail on the calves and around the waist. i am waiting to receive the matching hoodie. don't know it i will wear them together since i don't like to be too ""matchy"". i have worn the leggings with a long black tunic top and grey slip on sneakers. very happy with this purchase!",Positive
